,postcode,ins_avg,ins_total,out_avg,out_total,suburb,state
2190,5631,13.047619047619047,274.0,80.82780952380952,1697.384,COCKALEECHIE,SA
2191,5632,2.238095238095238,47.0,11.28357142857143,236.955,KARKOO,SA
2192,5633,2.523809523809524,53.0,20.236428571428565,424.965,ULYERRA,SA
2193,5640,12.904761904761903,271.0,74.99919047619045,1574.9829999999995,CAMPOONA,SA
2194,5641,11.428571428571427,240.0,74.88390476190476,1572.562,YELTANA,SA
2195,5642,2.380952380952381,50.0,13.463333333333333,282.73,DARKE PEAK,SA
2196,5650,1.1428571428571428,24.0,5.207619047619048,109.36,WARRAMBOO,SA
2197,5651,1.3333333333333333,28.0,7.536428571428571,158.265,KYANCUTTA,SA
2198,5652,7.0,147.0,49.04238095238096,1029.89,PANEY,SA
2199,5653,0.6190476190476191,13.0,2.937857142857143,61.69500000000001,YANINEE,SA
2200,5654,2.761904761904762,58.0,12.356190476190474,259.48,COCATA,SA
2201,5655,0.8571428571428571,18.0,3.6599999999999993,76.85999999999999,NARLABY,SA
2202,5660,0.2857142857142857,6.0,1.5783333333333336,33.145,CUNGENA,SA
2203,5661,1.1904761904761905,25.0,8.418571428571429,176.79,PIMBAACLA,SA
2204,5670,5.761904761904763,121.0,37.917619047619056,796.2700000000002,BRAMFIELD,SA
2205,5671,1.9047619047619049,40.0,9.969047619047618,209.35,COLLEY,SA
2206,5680,30.380952380952376,638.0,179.50542857142855,3769.614,WESTALL,SA
2207,5690,30.0,630.0,192.3401904761905,4039.144,COORABIE,SA
2208,5700,103.5238095238095,2174.0,574.2261428571429,12058.749000000002,WAMI KATA,SA
2209,5701,0.5238095238095238,11.0,6.764285714285713,142.04999999999995,ARKAROOLA VILLAGE,SA
2210,5710,30.66666666666667,644.0,156.7022380952381,3290.7470000000008,STIRLING NORTH,SA
2211,5713,0.14285714285714285,3.0,1.851428571428572,38.88,LAKE TORRENS,SA
2212,5717,0.5238095238095238,11.0,7.18,150.78,MAHANEWO,SA
2213,5719,0.6190476190476191,13.0,6.025238095238096,126.53,KINGOONYA,SA
2214,5720,0.4761904761904762,10.0,4.973333333333334,104.44,PARAKYLIA,SA
2215,5722,0.9523809523809524,20.0,9.163333333333332,192.43,ANDAMOOKA STATION,SA
2216,5723,2.523809523809524,53.0,44.911,943.131,MOUNT BARRY,SA
2217,5724,0.2380952380952381,5.0,1.020952380952381,21.44,MINTABIE,SA
2218,5725,12.857142857142858,270.0,96.82261904761904,2033.275,ROXBY DOWNS,SA
2219,5730,0.9047619047619048,19.0,5.6957619047619055,119.611,EDIACARA,SA
2220,5731,1.6666666666666667,35.0,52.717380952380964,1107.065,LEIGH CREEK,SA
2221,5732,3.333333333333333,70.0,14.81342857142857,311.082,PINDA SPRINGS,SA
2222,5733,0.7619047619047619,16.0,8.171904761904761,171.61,PANDIE PANDIE,SA
2223,5734,0.14285714285714285,3.0,1.807619047619048,37.96,MOUNT SARAH,SA
2224,5950,0.14285714285714285,3.0,5.494761904761906,115.39,EXPORT PARK,SA
2225,6000,21.428571428571427,450.0,166.95466666666667,3506.048,CITY DELIVERY CENTRE,WA
2226,6001,0.14285714285714285,3.0,0.4447619047619048,9.34,PERTH,WA
2227,6003,6.666666666666668,140.0,46.93757142857143,985.689,NORTHBRIDGE,WA
2228,6004,7.952380952380952,167.0,70.91733333333335,1489.264,EAST PERTH,WA
2229,6005,6.9523809523809526,146.0,117.46828571428571,2466.834,WEST PERTH,WA
2230,6006,41.80952380952381,878.0,196.6345238095238,4129.325,NORTH PERTH,WA
2231,6007,29.190476190476193,613.0,173.26676190476192,3638.602,WEST LEEDERVILLE,WA
2232,6008,61.523809523809526,1292.0,332.00423809523807,6972.089,SUBIACO,WA
2233,6009,78.61904761904762,1651.0,432.7352857142857,9087.441,BROADWAY NEDLANDS,WA
2234,6010,93.0,1953.0,440.5946666666666,9252.488000000001,CLAREMONT,WA
2235,6011,39.76190476190476,835.0,210.326,4416.846000000001,PEPPERMINT GROVE,WA
2236,6012,39.61904761904762,832.0,209.43114285714287,4398.054,MOSMAN PARK,WA
2237,6014,103.28571428571428,2169.0,508.73276190476173,10683.388,FLOREAT FORUM,WA
2238,6015,39.333333333333336,826.0,205.94880952380956,4324.925,CITY BEACH,WA
2239,6016,43.66666666666666,917.0,191.85123809523807,4028.876,GLENDALOUGH,WA
2240,6017,20.142857142857142,423.0,322.90909523809523,6781.090999999999,HERDSMAN,WA
2241,6018,233.90476190476193,4912.0,1018.8851904761904,21396.589,WOODLANDS,WA
2242,6019,90.66666666666669,1904.0,398.5769047619048,8370.115,SCARBOROUGH,WA
2243,6020,159.47619047619048,3349.0,698.8390952380953,14675.621000000001,CARINE,WA
2244,6021,124.0,2604.0,661.6717619047619,13895.107,STIRLING,WA
2245,6022,44.33333333333334,931.0,160.36842857142855,3367.737,HAMERSLEY,WA
2246,6023,126.61904761904762,2659.0,532.5500000000002,11183.55,DUNCRAIG,WA
2247,6024,118.61904761904762,2491.0,441.62076190476193,9274.036,GREENWOOD,WA
2248,6025,256.8095238095238,5393.0,1020.2884761904761,21426.058,CRAIGIE,WA
2249,6026,217.76190476190484,4573.0,845.4149523809523,17753.714,WOODVALE,WA
2250,6027,345.1428571428572,7248.0,1466.443,30795.303,JOONDALUP,WA
2251,6028,206.42857142857144,4335.0,951.5041904761904,19981.588,CURRAMBINE,WA
2252,6029,16.38095238095238,344.0,73.75904761904762,1548.94,TRIGG,WA
2253,6030,342.4761904761905,7192.0,1355.8695238095238,28473.26,RIDGEWOOD,WA
2254,6031,159.95238095238096,3359.0,751.7834761904761,15787.452999999998,BANKSIA GROVE,WA
2255,6032,1.9523809523809523,41.0,17.769761904761907,373.165,NOWERGUP,WA
2256,6033,4.523809523809524,95.0,50.14928571428571,1053.135,CARABOODA,WA
2257,6034,34.52380952380953,725.0,143.83057142857143,3020.442,EGLINTON,WA
2258,6035,101.42857142857143,2130.0,437.6500476190476,9190.651,YANCHEP,WA
2259,6036,122.28571428571428,2568.0,560.8171904761905,11777.161,BUTLER,WA
2260,6037,39.61904761904762,832.0,171.23909523809522,3596.021,TWO ROCKS,WA
2261,6038,99.42857142857143,2088.0,426.15966666666674,8949.353000000001,ALKIMOS,WA
2262,6041,23.142857142857146,486.0,103.83238095238096,2180.48,WILBINGA,WA
2263,6042,1.3333333333333333,28.0,4.949285714285715,103.935,SEABIRD,WA
2264,6043,3.238095238095238,68.0,12.364523809523812,259.65500000000003,LEDGE POINT,WA
2265,6044,16.523809523809526,347.0,66.78085714285714,1402.398,WEDGE ISLAND,WA
2266,6050,69.19047619047619,1453.0,336.2817619047618,7061.916999999999,MOUNT LAWLEY,WA
2267,6051,40.904761904761905,859.0,167.1244761904762,3509.6140000000005,MAYLANDS,WA
2268,6052,58.61904761904761,1231.0,265.6088571428571,5577.786,BEDFORD,WA
2269,6053,95.04761904761904,1996.0,469.8909523809523,9867.71,BAYSWATER,WA
2270,6054,141.28571428571428,2967.0,610.2971904761905,12816.241000000002,ASHFIELD,WA
2271,6055,272.42857142857144,5721.0,1463.3356666666666,30730.049,HAZELMERE,WA
2272,6056,316.3333333333333,6643.0,1469.1744285714287,30852.663000000004,MILLENDON,WA
2273,6057,144.47619047619048,3034.0,568.6003809523811,11940.608000000002,HIGH WYCOMBE,WA
2274,6058,122.71428571428572,2577.0,508.9139047619048,10687.192,FORRESTFIELD,WA
2275,6059,143.9047619047619,3022.0,602.4359047619048,12651.153999999999,DIANELLA,WA
2276,6060,87.14285714285714,1830.0,370.59304761904764,7782.454000000001,YOKINE SOUTH,WA
2277,6061,160.66666666666666,3374.0,605.2093333333332,12709.396,NOLLAMARA,WA
2278,6062,213.66666666666663,4487.0,975.458523809524,20484.629,MORLEY,WA
2279,6063,122.23809523809523,2567.0,491.7100476190477,10325.911000000002,BENNETT SPRINGS,WA
2280,6064,211.90476190476193,4450.0,803.5958095238095,16875.512,ALEXANDER HEIGHTS,WA
2281,6065,622.9047619047619,13081.0,3015.118523809524,63317.489,MELALEUCA,WA
2282,6066,154.66666666666666,3248.0,622.2692857142857,13067.655,BALLAJURA,WA
2283,6067,0.09523809523809523,2.0,4.391428571428572,92.22,CULLACABARDEE,WA
2284,6068,0.8571428571428571,18.0,12.23904761904762,257.02000000000004,WHITEMAN,WA
2285,6069,405.4285714285714,8514.0,1842.2578095238089,38687.41399999998,UPPER SWAN,WA
2286,6070,31.095238095238088,653.0,125.88395238095238,2643.563,DARLINGTON,WA
2287,6071,28.619047619047624,601.0,120.81776190476191,2537.173,GLEN FORREST,WA
2288,6072,8.428571428571429,177.0,32.930619047619054,691.5430000000001,MAHOGANY CREEK,WA
2289,6073,28.190476190476193,592.0,139.01185714285714,2919.2490000000007,MUNDARING DC,WA
2290,6074,10.047619047619047,211.0,41.27366666666666,866.747,SAWYERS VALLEY,WA
2291,6076,189.952380952381,3989.0,855.244619047619,17960.137,PICKERING BROOK,WA
2292,6077,16.80952380952381,353.0,120.73623809523808,2535.4610000000002,GNANGARA,WA
2293,6078,7.428571428571429,156.0,62.692571428571426,1316.544,MARIGINIUP,WA
2294,6079,0.14285714285714285,3.0,0.9440476190476189,19.825,LEXIA,WA
2295,6081,41.333333333333336,868.0,181.68557142857142,3815.397,PARKERVILLE,WA
2296,6082,28.285714285714285,594.0,119.28076190476193,2504.896,BAILUP,WA
2297,6083,38.19047619047619,802.0,166.99309523809524,3506.855,GIDGEGANNUP,WA
2298,6084,89.80952380952381,1886.0,467.0033809523809,9807.071,LOWER CHITTERING,WA
2299,6090,17.904761904761905,376.0,383.7789047619048,8059.357,MALAGA,WA
2300,6100,58.23809523809525,1223.0,303.509380952381,6373.696999999999,LATHLAIN,WA
2301,6101,82.09523809523809,1724.0,362.53980952380965,7613.335999999999,EAST VICTORIA PARK,WA
2302,6102,47.85714285714285,1005.0,230.22400000000002,4834.704000000001,BENTLEY SOUTH,WA
2303,6103,37.80952380952381,794.0,155.82414285714285,3272.3070000000002,RIVERVALE,WA
2304,6104,82.71428571428571,1737.0,450.6685714285714,9464.04,REDCLIFFE,WA
2305,6105,84.28571428571429,1770.0,422.7436190476191,8877.616,PERTH AIRPORT,WA
2306,6106,10.142857142857142,213.0,302.90857142857135,6361.08,WELSHPOOL,WA
2307,6107,307.57142857142856,6459.0,1386.8275714285714,29123.379,BECKENHAM,WA
2308,6108,198.52380952380955,4169.0,724.0183333333334,15204.385000000002,THORNLIE,WA
2309,6109,108.23809523809523,2273.0,524.5497619047619,11015.545,ORANGE GROVE,WA
2310,6110,356.9523809523809,7496.0,1473.3603333333335,30940.567000000006,GOSNELLS,WA
2311,6111,189.6190476190476,3982.0,817.8270952380951,17174.369,LESLEY,WA
2312,6112,574.8571428571429,12072.0,2689.6982857142857,56483.664,HILBERT,WA
2313,6121,34.38095238095238,722.0,190.6064761904762,4002.736,OLDBURY,WA
2314,6122,200.952380952381,4220.0,998.8313333333333,20975.458,KARRAKUP,WA
2315,6123,22.142857142857146,465.0,109.36333333333334,2296.63,WHITBY,WA
2316,6124,12.571428571428573,264.0,53.905238095238104,1132.01,JARRAHDALE,WA
2317,6125,32.42857142857143,681.0,185.10509523809526,3887.2070000000003,SERPENTINE,WA
2318,6126,2.523809523809524,53.0,14.29857142857143,300.2700000000001,KEYSBROOK,WA
2319,6147,112.09523809523809,2354.0,394.6446666666668,8287.538000000002,PARKWOOD,WA
2320,6148,145.19047619047618,3049.0,581.8720476190476,12219.313,FERNDALE,WA
2321,6149,165.0952380952381,3467.0,681.5321428571431,14312.175000000005,BULL CREEK,WA
2322,6150,100.76190476190477,2116.0,434.9116666666667,9133.145,WINTHROP,WA
2323,6151,69.47619047619048,1459.0,351.35371428571426,7378.428000000001,SOUTH PERTH,WA
2324,6152,134.42857142857142,2823.0,585.6979047619046,12299.655999999995,WATERFORD,WA
2325,6153,121.85714285714286,2559.0,584.681619047619,12278.313999999998,APPLECROSS,WA
2326,6154,76.90476190476191,1615.0,413.1144761904761,8675.404,ALFRED COVE,WA
2327,6155,488.1428571428572,10251.0,2191.239857142857,46016.037000000004,WILLETTON,WA
2328,6156,105.33333333333331,2212.0,484.68871428571435,10178.463000000002,MELVILLE,WA
2329,6157,77.61904761904762,1630.0,327.4182380952381,6875.783,PALMYRA DC,WA
2330,6158,40.42857142857143,849.0,184.5578095238095,3875.7140000000004,EAST FREMANTLE,WA
2331,6159,12.0,252.0,63.72642857142856,1338.255,NORTH FREMANTLE,WA
2332,6160,38.333333333333336,805.0,173.57995238095236,3645.179,FREMANTLE,WA
2333,6161,0.19047619047619047,4.0,3.4714285714285715,72.9,ROTTNEST ISLAND,WA
2334,6162,74.0,1554.0,276.9866666666666,5816.719999999998,WHITE GUM VALLEY,WA
2335,6163,380.8571428571428,7998.0,1797.5576666666668,37748.711,NORTH LAKE,WA
2336,6164,539.3333333333334,11326.0,2440.596047619048,51252.517,SUCCESS,WA
2337,6165,2.0,42.0,80.42261904761905,1688.875,HOPE VALLEY,WA
2338,6166,79.80952380952381,1676.0,416.3537142857143,8743.428,WATTLEUP,WA
2339,6167,220.47619047619045,4630.0,907.5437619047619,19058.418999999998,WANDI,WA
2340,6168,210.047619047619,4411.0,821.7854761904762,17257.495,ROCKINGHAM DC,WA
2341,6169,339.09523809523813,7121.0,1240.490523809524,26050.301,SAFETY BAY,WA
2342,6170,139.04761904761904,2920.0,633.8464285714285,13310.775,LEDA,WA
2343,6171,356.0,7476.0,1549.1963809523807,32533.124,BALDIVIS,WA
2344,6172,135.38095238095238,2843.0,548.361142857143,11515.584000000004,PORT KENNEDY,WA
2345,6173,112.09523809523809,2354.0,495.87204761904746,10413.312999999998,SECRET HARBOUR,WA
2346,6174,41.52380952380953,872.0,190.74152380952373,4005.572,GOLDEN BAY,WA
2347,6175,37.333333333333336,784.0,157.8330952380953,3314.495000000001,SINGLETON,WA
2348,6176,16.571428571428573,348.0,87.93761904761904,1846.69,KARNUP,WA
2349,6180,66.19047619047619,1390.0,280.9764285714286,5900.505,PARKLANDS,WA
2350,6181,6.6190476190476195,139.0,33.09271428571429,694.947,STAKE HILL,WA
2351,6207,13.61904761904762,286.0,71.94309523809524,1510.805,MYARA,WA
2352,6208,155.95238095238096,3275.0,637.5776666666667,13389.131000000001,SOUTH YUNDERUP,WA
2353,6209,20.047619047619047,421.0,79.51976190476189,1669.9149999999993,BARRAGUP,WA
2354,6210,768.047619047619,16129.0,2935.715523809524,61650.026,MANDURAH NORTH,WA
2355,6211,93.33333333333331,1960.0,397.3346666666667,8344.028,BOUVARD,WA
2356,6213,6.857142857142858,144.0,30.942523809523806,649.793,MARRINUP,WA
2357,6214,6.523809523809524,137.0,28.25642857142857,593.385,COOLUP,WA
2358,6215,39.333333333333336,826.0,183.90214285714288,3861.945,WAROONA,WA
2359,6218,5.476190476190476,115.0,23.49166666666666,493.3249999999999,YARLOOP,WA
2360,6220,39.42857142857143,828.0,204.82714285714292,4301.370000000001,COOKERNUP,WA
2361,6221,2.142857142857143,45.0,12.963,272.223,MORNINGTON,WA
2362,6223,1.380952380952381,29.0,6.492333333333333,136.339,BENGER,WA
2363,6224,9.380952380952381,197.0,54.19747619047619,1138.147,BEELA,WA
2364,6225,73.14285714285714,1536.0,294.9251428571429,6193.428000000001,YOURDAMUNG LAKE,WA
2365,6226,9.428571428571429,198.0,44.050428571428576,925.0590000000003,ROELANDS,WA
2366,6227,7.571428571428571,159.0,30.735476190476195,645.4449999999998,BUREKUP,WA
2367,6228,1.2857142857142858,27.0,6.736190476190474,141.45999999999995,WATERLOO,WA
2368,6229,1.809523809523809,38.0,29.878095238095234,627.4399999999998,PICTON,WA
2369,6230,293.95238095238096,6173.0,1292.8330952380952,27149.495,WITHERS,WA
2370,6231,0.8095238095238095,17.0,2.1490476190476198,45.13,BUNBURY,WA
2371,6232,99.38095238095238,2087.0,381.62923809523807,8014.213999999999,EATON,WA
2372,6233,171.38095238095238,3599.0,715.5733333333333,15027.04,LESCHENAULT,WA
2373,6236,20.80952380952381,437.0,93.08076190476193,1954.696,CROOKED BROOK,WA
2374,6237,25.857142857142854,543.0,110.58371428571428,2322.258,BOYANUP,WA
2375,6239,44.66666666666666,938.0,197.78304761904764,4153.444,BEELERUP,WA
2376,6240,2.380952380952381,50.0,10.761428571428572,225.99,LOWDEN,WA
2377,6243,0.19047619047619047,4.0,0.7451428571428571,15.648,WILGA WEST,WA
2378,6244,10.19047619047619,214.0,45.665238095238095,958.97,SCOTTS BROOK,WA
2379,6251,3.761904761904762,79.0,28.03790476190476,588.7959999999998,BRAZIER,WA
2380,6252,0.9523809523809524,20.0,4.596190476190476,96.52,MULLALYUP,WA
2381,6253,7.428571428571429,156.0,28.870523809523807,606.2810000000002,BALINGUP,WA
2382,6254,3.6190476190476186,76.0,14.550238095238091,305.55499999999995,GREENBUSHES,WA
2383,6255,31.952380952380953,671.0,130.3902857142857,2738.196,KANGAROO GULLY,WA
2384,6256,1.380952380952381,29.0,6.425476190476191,134.935,GLENLYNN,WA
2385,6258,34.04761904761905,715.0,192.3490476190476,4039.33,NYAMUP,WA
2386,6260,8.333333333333334,175.0,55.83252380952381,1172.483,PEERABEELUP,WA
2387,6262,5.523809523809524,116.0,30.04566666666667,630.9590000000002,WINDY HARBOUR,WA
2388,6271,34.38095238095238,722.0,142.9646666666667,3002.2580000000007,CAPEL,WA
2389,6275,14.38095238095238,302.0,62.56652380952381,1313.8970000000002,YOGANUP,WA
2390,6280,245.952380952381,5165.0,1156.000857142857,24276.017999999996,METRICUP,WA
2391,6281,70.52380952380952,1481.0,373.2448095238095,7838.141,DUNSBOROUGH,WA
2392,6282,20.285714285714285,426.0,107.24633333333334,2252.173,YALLINGUP,WA
2393,6284,16.333333333333332,343.0,95.21609523809522,1999.5379999999998,BAUDIN,WA
2394,6285,59.047619047619044,1240.0,293.48438095238095,6163.172,ROSA BROOK,WA
2395,6286,6.6190476190476195,139.0,36.45814285714286,765.6210000000002,BORANUP,WA
2396,6288,4.190476190476192,88.0,30.77433333333333,646.261,HAMELIN BAY,WA
2397,6290,14.476190476190474,304.0,61.791619047619044,1297.624,DEEPDENE,WA
2398,6302,36.76190476190476,772.0,160.22452380952382,3364.715,COLD HARBOUR,WA
2399,6304,20.047619047619047,421.0,74.49095238095236,1564.3099999999995,BALLY BALLY,WA
2400,6306,8.380952380952381,176.0,42.57195238095238,894.0110000000001,ALDERSYDE,WA
2401,6308,13.523809523809526,284.0,65.97333333333333,1385.44,DWARDA,WA
2402,6309,3.0476190476190474,64.0,15.133523809523812,317.8040000000001,EAST POPANYINNING,WA
2403,6311,4.9523809523809526,104.0,20.85095238095238,437.87,CUBALLING,WA
2404,6312,26.857142857142854,564.0,128.33457142857142,2695.026,MINIGIN,WA
2405,6313,2.142857142857143,45.0,9.082380952380953,190.73,HIGHBURY,WA
2406,6315,15.761904761904766,331.0,72.04285714285714,1512.9,GUNDARING,WA
2407,6316,3.1428571428571432,66.0,11.72590476190476,246.244,BOYERINE,WA
2408,6317,20.80952380952381,437.0,95.948,2014.908,BULLOCK HILLS,WA
2409,6318,2.523809523809524,53.0,10.217666666666666,214.571,BROOMEHILL,WA
2410,6320,2.952380952380953,62.0,16.13142857142857,338.7600000000001,DARTNALL,WA
2411,6321,1.9523809523809523,41.0,9.775619047619047,205.288,CRANBROOK,WA
2412,6322,1.5238095238095235,32.0,7.0457142857142845,147.95999999999995,TENTERDEN,WA
2413,6323,7.095238095238094,149.0,28.77638095238096,604.3040000000002,KENDENUP,WA
2414,6324,19.52380952380953,410.0,95.95299999999999,2015.013,WOOGENELLUP,WA
2415,6326,2.952380952380953,62.0,10.644333333333336,223.53100000000003,NARRIKUP,WA
2416,6327,1.7142857142857142,36.0,6.8320476190476205,143.47299999999998,REDMOND,WA
2417,6328,2.095238095238096,44.0,9.243333333333332,194.11,PALMDALE,WA
2418,6330,168.19047619047618,3532.0,718.4860476190477,15088.207,ELLEKER,WA
2419,6331,0.09523809523809523,2.0,0.2661904761904762,5.59,ALBANY DC,WA
2420,6332,0.2857142857142857,6.0,0.8155238095238094,17.125999999999998,ALBANY PO,WA
2421,6333,41.66666666666666,875.0,175.44971428571426,3684.444,NORNALUP,WA
2422,6335,4.761904761904762,100.0,24.68690476190476,518.425,GNOWANGERUP,WA
2423,6336,2.142857142857143,45.0,9.684761904761904,203.38,ONGERUP,WA
2424,6337,1.8571428571428568,39.0,9.861142857142855,207.084,WEST FITZGERALD,WA
2425,6338,4.238095238095238,89.0,21.452523809523807,450.503,STIRLING RANGE NATIONAL PARK,WA
2426,6341,1.238095238095238,26.0,7.375619047619049,154.88799999999995,NYABING,WA
2427,6343,0.9047619047619048,19.0,4.320238095238095,90.725,PINGRUP,WA
2428,6346,2.142857142857143,45.0,15.010809523809524,315.22700000000003,FITZGERALD RIVER NATIONAL PARK,WA
2429,6348,4.9523809523809526,104.0,21.562285714285718,452.80800000000005,HOPETOUN,WA
2430,6350,2.761904761904762,58.0,13.012619047619047,273.26500000000004,DUMBLEYUNG,WA
2431,6351,0.19047619047619047,4.0,0.8190476190476189,17.2,NORTH MOULYINNING,WA
2432,6352,1.1428571428571428,24.0,9.313571428571429,195.585,MERILUP,WA
2433,6353,4.904761904761905,103.0,25.302619047619046,531.3549999999998,KUENDER,WA
2434,6355,2.142857142857143,45.0,12.805238095238098,268.91,DUNN ROCK,WA
2435,6356,0.7619047619047619,16.0,4.632619047619047,97.285,LAKE KING,WA
2436,6357,0.42857142857142855,9.0,2.0483333333333342,43.01500000000001,PINGARING,WA
2437,6358,0.19047619047619047,4.0,1.5883333333333336,33.355000000000004,KARLGARIN,WA
2438,6359,2.619047619047619,55.0,20.13761904761905,422.89,LITTLE ITALY,WA
2439,6361,0.5238095238095238,11.0,2.5976190476190477,54.55,TINCURRIN,WA
2440,6363,0.8095238095238095,17.0,2.873333333333333,60.34,WALYURIN,WA
2441,6365,4.238095238095238,89.0,19.400238095238095,407.405,JITARNING,WA
2442,6367,1.809523809523809,38.0,11.491904761904767,241.33,BENDERING,WA
2443,6368,0.42857142857142855,9.0,2.3123809523809524,48.56,SOUTH KUMMININ,WA
2444,6369,5.285714285714286,111.0,31.766190476190477,667.0899999999998,WOOLOCUTTY,WA
2445,6370,2.7142857142857144,57.0,9.92452380952381,208.415,EAST WICKEPIN,WA
2446,6372,1.2857142857142858,27.0,4.901666666666666,102.935,YEALERING,WA
2447,6373,0.3809523809523809,8.0,1.8883333333333332,39.655,BULLARING,WA
2448,6375,8.904761904761905,187.0,37.26171428571429,782.4960000000001,KURRENKUTTEN,WA
2449,6383,8.142857142857142,171.0,32.8242380952381,689.3090000000002,SOUTH QUAIRADING,WA
2450,6384,0.19047619047619047,4.0,1.0638095238095238,22.34,PANTAPIN,WA
2451,6385,0.14285714285714285,3.0,0.76,15.96,KWOLYIN,WA
2452,6386,0.3809523809523809,8.0,1.693095238095238,35.555,SHACKLETON,WA
2453,6390,14.190476190476188,298.0,70.64080952380952,1483.457,BODDINGTON,WA
2454,6391,5.809523809523809,122.0,34.623619047619044,727.0959999999999,WILLIAMS,WA
2455,6392,3.333333333333333,70.0,14.674476190476188,308.164,MEEKING,WA
2456,6393,0.9523809523809524,20.0,3.44,72.24,CORDERING,WA
2457,6394,1.4285714285714286,30.0,15.506428571428573,325.635,ORCHID VALLEY,WA
2458,6395,9.904761904761905,208.0,48.809714285714286,1025.004,RYANSBROOK,WA
2459,6396,1.3333333333333333,28.0,9.74095238095238,204.56,FRANKLAND RIVER,WA
2460,6397,0.7142857142857143,15.0,3.894285714285714,81.78,ROCKY GULLY,WA
2461,6398,4.142857142857143,87.0,19.44942857142857,408.43800000000005,NORTH WALPOLE,WA
2462,6401,57.0,1197.0,296.694380952381,6230.581999999999,BUCKLAND,WA
2463,6403,1.809523809523809,38.0,8.318809523809524,174.695,GRASS VALLEY,WA
2464,6405,2.0,42.0,9.345714285714283,196.26,GREENWOODS VALLEY,WA
2465,6407,7.571428571428571,159.0,49.667428571428566,1043.016,WATERCARRIN,WA
2466,6409,2.238095238095238,47.0,10.871190476190476,228.295,TAMMIN,WA
2467,6410,6.761904761904763,142.0,32.69128571428571,686.5169999999998,KELLERBERRIN,WA
2468,6411,0.6666666666666666,14.0,3.6347619047619046,76.33,DOODLAKINE,WA
2469,6412,0.2380952380952381,5.0,1.42,29.82,NORTH BAANDEE,WA
2470,6413,0.3333333333333333,7.0,1.6666666666666667,35.0,HINES HILL,WA
2471,6414,0.2380952380952381,5.0,1.8143809523809529,38.102,NANGEENAN,WA
2472,6415,20.952380952380953,440.0,106.34628571428571,2233.272,NORPA,WA
2473,6418,7.761904761904763,163.0,38.21142857142857,802.4399999999998,BRUCE ROCK,WA
2474,6419,0.3809523809523809,8.0,1.375,28.875,ARDATH,WA
2475,6420,0.2380952380952381,5.0,0.9714285714285712,20.4,CRAMPHORNE,WA
2476,6421,0.7142857142857143,15.0,3.7510000000000003,78.771,CAMPION,WA
2477,6422,0.14285714285714285,3.0,0.6485714285714286,13.62,WALGOOLAN,WA
2478,6423,2.7142857142857144,57.0,12.749285714285715,267.735,BOODAROCKIN,WA
2479,6424,0.3333333333333333,7.0,1.9552380952380957,41.06,NORTH BODALLIN,WA
2480,6425,0.9047619047619048,19.0,5.969047619047619,125.35,DULYALBIN,WA
2481,6426,5.095238095238095,107.0,27.178809523809523,570.755,CORINTHIA,WA
2482,6427,0.09523809523809523,2.0,0.3928571428571429,8.25,KOOLYANOBBING,WA
2483,6428,0.6190476190476191,13.0,2.7326190476190475,57.385,BABAKIN,WA
2484,6429,5.809523809523809,122.0,37.097142857142856,779.0400000000002,VICTORIA ROCK,WA
2485,6430,79.14285714285714,1662.0,446.8521428571429,9383.895,HANNANS,WA
2486,6431,0.5714285714285714,12.0,3.089761904761905,64.885,BOORARA,WA
2487,6432,28.66666666666667,602.0,138.82252380952386,2915.2729999999997,VICTORY HEIGHTS,WA
2488,6433,0.3333333333333333,7.0,1.245952380952381,26.165,KALGOORLIE,WA
2489,6434,0.6190476190476191,13.0,4.428571428571429,93.0,RAWLINNA,WA
2490,6436,0.5238095238095238,11.0,4.409761904761905,92.605,MENZIES,WA
2491,6437,9.0,189.0,15.65,328.65,LEINSTER,WA
2492,6438,2.4761904761904763,52.0,17.710714285714282,371.925,LAKE DARLOT,WA
2493,6440,1.0476190476190477,22.0,14.421428571428573,302.85,NEALE,WA
2494,6442,6.2857142857142865,132.0,45.90261904761905,963.955,KAMBALDA EAST,WA
2495,6443,2.238095238095238,47.0,17.87690476190476,375.415,NORSEMAN,WA
2496,6445,0.2857142857142857,6.0,2.8811904761904756,60.505,NORTH CASCADE,WA
2497,6446,0.19047619047619047,4.0,1.5795238095238096,33.17,GRASS PATCH,WA
2498,6447,0.5238095238095238,11.0,3.9195238095238096,82.31,SCADDAN,WA
2499,6448,0.4761904761904762,10.0,2.7488095238095243,57.725,GIBSON,WA
2500,6450,38.76190476190476,814.0,205.09642857142856,4307.025,HOWICK,WA
2501,6452,0.5,1.0,3.3,6.6,ISRAELITE BAY,WA
2502,6460,6.190476190476191,130.0,32.99885714285714,692.9759999999999,GOOMALLING,WA
2503,6461,3.952380952380953,83.0,22.02380952380953,462.50000000000006,DOWERIN,WA
2504,6462,0.4761904761904762,10.0,2.7156190476190485,57.02800000000001,HINDMARSH,WA
2505,6465,0.047619047619047616,1.0,0.1,2.1,MANMANNING,WA
2506,6466,0.3809523809523809,8.0,2.0685714285714285,43.44,CADOUX,WA
2507,6467,0.19047619047619047,4.0,0.9552380952380952,20.06,BURAKIN,WA
2508,6468,1.4761904761904765,31.0,13.253333333333336,278.32,PETRUDOR,WA
2509,6472,1.1428571428571428,24.0,8.802857142857144,184.86000000000004,BEACON,WA
2510,6473,0.3333333333333333,7.0,0.8419047619047619,17.68,NORTH WIALKI,WA
